address,buurt,bouwjaar,grondoppervlakte,oppervlakte,woz_2014,woz_2015,woz_2016,woz_2017,woz_2018,woz_2019,woz_2020,woz_2021,woz_2022,woz_2023
Majellapark 00035,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1950,114,134,329000.0,330000.0,409000.0,419000.0,472000.0,510000.0,568000.0,618000.0,664000.0,713000
Potgieterstraat 00035,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,89,108,237000.0,237000.0,267000.0,338000.0,389000.0,419000.0,464000.0,484000.0,540000.0,563000
Cremerplein 00036,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1954,0,35,112000.0,111000.0,114000.0,126000.0,145000.0,159000.0,175000.0,201000.0,209000.0,219000
Cremerstraat 00036,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1904,84,111,191000.0,191000.0,218000.0,239000.0,260000.0,395000.0,432000.0,470000.0,533000.0,557000
Hasebroekstraat 00036,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1935,130,90,244000.0,244000.0,291000.0,334000.0,356000.0,430000.0,462000.0,487000.0,626000.0,570000
Jaffastraat 00036,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1951,0,70,133000.0,132000.0,143000.0,173000.0,196000.0,248000.0,272000.0,260000.0,371000.0,327000
Majellapark 00036,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1950,114,130,316000.0,317000.0,406000.0,437000.0,456000.0,493000.0,550000.0,598000.0,651000.0,698000
Potgieterstraat 00036,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1923,0,110,281000.0,282000.0,336000.0,335000.0,421000.0,463000.0,508000.0,553000.0,610000.0,560000
Potgieterstraat 36-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1923,0,110,199000.0,200000.0,262000.0,340000.0,372000.0,406000.0,439000.0,428000.0,505000.0,481000
Bilderdijkstraat 00037,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1904,0,44,113000.0,113000.0,137000.0,136000.0,150000.0,183000.0,196000.0,218000.0,285000.0,286000
Bilderdijkstraat 37-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1904,0,88,173000.0,174000.0,227000.0,256000.0,287000.0,320000.0,322000.0,393000.0,419000.0,379000
Cremerplein 00037,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1954,0,37,112000.0,111000.0,114000.0,126000.0,145000.0,159000.0,175000.0,201000.0,215000.0,225000
Hasebroekstraat 00037,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,0,65,191000.0,192000.0,216000.0,264000.0,297000.0,322000.0,334000.0,366000.0,419000.0,395000
Hasebroekstraat 37-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,0,88,182000.0,183000.0,243000.0,255000.0,307000.0,325000.0,348000.0,378000.0,417000.0,426000
Hasebroekstraat 37-BSA,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,0,88,205000.0,206000.0,255000.0,266000.0,306000.0,325000.0,348000.0,377000.0,417000.0,425000
Heijermansstraat 00037,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1935,91,105,258000.0,259000.0,349000.0,366000.0,404000.0,419000.0,461000.0,522000.0,621000.0,576000
Majellapark 00037,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1951,114,115,280000.0,281000.0,363000.0,409000.0,428000.0,468000.0,509000.0,566000.0,634000.0,706000
Potgieterstraat 0037A,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1927,0,54,,,,,,,,227000.0,272000.0,275000
Potgieterstraat 0037B,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1927,0,50,,,,,,,,211000.0,262000.0,264000
Potgieterstraat 0037C,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1927,0,51,,,,,,,,215000.0,264000.0,267000
Potgieterstraat 0037D,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1927,0,61,,,,,,,,257000.0,289000.0,292000
Potgieterstraat 0037E,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1927,0,58,,,,,,,,244000.0,282000.0,285000
Potgieterstraat 0037G,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1927,0,56,,,,,,,,236000.0,277000.0,280000
Bilderdijkstraat 00038,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,55,138000.0,138000.0,177000.0,180000.0,197000.0,244000.0,259000.0,287000.0,361000.0,318000
Bilderdijkstraat 38-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,99,180000.0,181000.0,187000.0,205000.0,236000.0,260000.0,286000.0,322000.0,396000.0,443000
Cremerplein 00038,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1954,0,44,119000.0,118000.0,128000.0,140000.0,145000.0,175000.0,194000.0,218000.0,234000.0,245000
Cremerstraat 00038,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1904,84,87,228000.0,228000.0,298000.0,365000.0,419000.0,412000.0,451000.0,491000.0,608000.0,643000
Hasebroekstraat 00038,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1935,131,125,313000.0,314000.0,406000.0,442000.0,460000.0,589000.0,637000.0,675000.0,759000.0,718000
Jaffastraat 00038,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1951,0,74,136000.0,135000.0,149000.0,182000.0,222000.0,278000.0,303000.0,291000.0,350000.0,322000
Majellapark 00038,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1951,114,115,321000.0,322000.0,427000.0,476000.0,496000.0,533000.0,592000.0,641000.0,711000.0,750000
Potgieterstraat 00038,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1919,0,110,281000.0,282000.0,319000.0,341000.0,415000.0,457000.0,505000.0,547000.0,573000.0,544000
Potgieterstraat 38-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1919,0,110,224000.0,225000.0,261000.0,347000.0,398000.0,402000.0,437000.0,426000.0,518000.0,457000
Bilderdijkstraat 00039,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,70,155000.0,156000.0,221000.0,225000.0,247000.0,300000.0,319000.0,355000.0,399000.0,366000
Bilderdijkstraat 39-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,104,188000.0,189000.0,220000.0,255000.0,294000.0,369000.0,310000.0,405000.0,440000.0,435000
Cremerplein 00039,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1954,0,44,119000.0,118000.0,128000.0,140000.0,145000.0,175000.0,194000.0,218000.0,234000.0,245000
Hasebroekstraat 00039,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,0,70,190000.0,191000.0,226000.0,264000.0,297000.0,323000.0,356000.0,376000.0,448000.0,394000
Hasebroekstraat 39-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,0,88,163000.0,164000.0,215000.0,240000.0,292000.0,310000.0,333000.0,363000.0,382000.0,403000
Hasebroekstraat 39-BSA,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,0,88,191000.0,192000.0,242000.0,253000.0,305000.0,323000.0,346000.0,376000.0,415000.0,396000
Heijermansstraat 00039,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1935,90,103,241000.0,241000.0,330000.0,347000.0,385000.0,399000.0,441000.0,501000.0,650000.0,610000
Majellapark 00039,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1951,114,115,311000.0,312000.0,394000.0,424000.0,443000.0,480000.0,535000.0,582000.0,640000.0,676000
Bilderdijkstraat 00040,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,60,136000.0,136000.0,183000.0,185000.0,204000.0,249000.0,266000.0,296000.0,340000.0,309000
Bilderdijkstraat 40-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,90,148000.0,149000.0,231000.0,262000.0,293000.0,327000.0,329000.0,401000.0,424000.0,375000
Cremerplein 00040,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1954,0,44,119000.0,118000.0,128000.0,140000.0,145000.0,175000.0,194000.0,218000.0,234000.0,245000
Cremerstraat 00040,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1904,85,86,197000.0,197000.0,225000.0,234000.0,307000.0,316000.0,346000.0,376000.0,424000.0,474000
Hasebroekstraat 00040,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1935,133,125,304000.0,305000.0,394000.0,428000.0,480000.0,616000.0,667000.0,707000.0,790000.0,748000
Jaffastraat 00040,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1951,0,66,136000.0,135000.0,149000.0,180000.0,205000.0,222000.0,244000.0,245000.0,306000.0,306000
Majellapark 00040,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1951,114,115,301000.0,302000.0,381000.0,409000.0,428000.0,463000.0,516000.0,561000.0,628000.0,654000
Potgieterstraat 00040,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1919,0,110,281000.0,282000.0,336000.0,334000.0,419000.0,461000.0,506000.0,551000.0,609000.0,587000
Potgieterstraat 40-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1919,0,110,224000.0,225000.0,261000.0,330000.0,381000.0,462000.0,440000.0,409000.0,494000.0,517000
Bilderdijkstraat 00041,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,60,154000.0,155000.0,201000.0,194000.0,213000.0,258000.0,275000.0,305000.0,457000.0,429000
Bilderdijkstraat 41-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,93,193000.0,194000.0,212000.0,243000.0,278000.0,346000.0,293000.0,378000.0,438000.0,433000
Cremerplein 00041,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1954,0,36,112000.0,111000.0,114000.0,126000.0,145000.0,159000.0,175000.0,201000.0,212000.0,222000
Hasebroekstraat 00041,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,0,70,190000.0,191000.0,226000.0,264000.0,297000.0,323000.0,356000.0,376000.0,448000.0,413000
Hasebroekstraat 41-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,0,80,184000.0,185000.0,222000.0,231000.0,278000.0,295000.0,316000.0,343000.0,396000.0,388000
Heijermansstraat 00041,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1935,101,111,256000.0,257000.0,336000.0,350000.0,386000.0,399000.0,457000.0,513000.0,634000.0,591000
Majellapark 00041,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1951,114,115,301000.0,302000.0,381000.0,409000.0,428000.0,463000.0,516000.0,561000.0,628000.0,654000
Bilderdijkstraat 00042,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,60,145000.0,146000.0,192000.0,194000.0,213000.0,278000.0,296000.0,329000.0,386000.0,339000
Bilderdijkstraat 42-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,95,195000.0,196000.0,216000.0,248000.0,284000.0,353000.0,299000.0,386000.0,443000.0,438000
Cremerplein 00042,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1954,0,37,112000.0,111000.0,114000.0,126000.0,145000.0,159000.0,175000.0,201000.0,215000.0,225000
Cremerstraat 00042,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1904,83,86,195000.0,195000.0,223000.0,246000.0,318000.0,327000.0,357000.0,387000.0,445000.0,488000
Hasebroekstraat 00042,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1931,127,125,298000.0,299000.0,383000.0,422000.0,464000.0,596000.0,646000.0,684000.0,766000.0,724000
Jaffastraat 00042,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1951,0,74,136000.0,135000.0,149000.0,180000.0,205000.0,197000.0,216000.0,243000.0,312000.0,303000
Majellapark 00042,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1951,138,115,319000.0,320000.0,401000.0,447000.0,475000.0,512000.0,569000.0,617000.0,697000.0,724000
Potgieterstraat 00042,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1919,0,110,282000.0,283000.0,337000.0,333000.0,418000.0,460000.0,506000.0,550000.0,609000.0,559000
Potgieterstraat 42-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1919,0,110,79000.0,79000.0,86000.0,95000.0,107000.0,133000.0,142000.0,166000.0,218000.0,202000
Bilderdijkstraat 00043,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,78,172000.0,173000.0,255000.0,250000.0,274000.0,333000.0,355000.0,395000.0,422000.0,394000
Bilderdijkstraat 43-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,104,159000.0,160000.0,220000.0,255000.0,294000.0,369000.0,310000.0,405000.0,440000.0,458000
Cremerplein 00043,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1954,0,37,112000.0,111000.0,114000.0,126000.0,145000.0,159000.0,175000.0,201000.0,215000.0,225000
Hasebroekstraat 00043,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,0,66,180000.0,181000.0,215000.0,264000.0,297000.0,323000.0,356000.0,355000.0,435000.0,399000
Hasebroekstraat 43-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,0,88,191000.0,192000.0,242000.0,253000.0,305000.0,323000.0,346000.0,376000.0,415000.0,424000
Potgieterstraat 00043,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1926,104,104,239000.0,239000.0,291000.0,336000.0,372000.0,434000.0,461000.0,501000.0,598000.0,561000
Bilderdijkstraat 00044,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,60,171000.0,172000.0,171000.0,182000.0,194000.0,234000.0,248000.0,275000.0,387000.0,375000
Bilderdijkstraat 44-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,80,190000.0,191000.0,234000.0,246000.0,274000.0,304000.0,306000.0,370000.0,421000.0,379000
Cremerplein 00044,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1954,0,37,112000.0,111000.0,114000.0,126000.0,145000.0,159000.0,175000.0,201000.0,215000.0,225000
Cremerstraat 00044,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1904,83,82,192000.0,192000.0,218000.0,239000.0,309000.0,318000.0,347000.0,375000.0,441000.0,476000
Hasebroekstraat 00044,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1935,148,125,316000.0,317000.0,404000.0,438000.0,450000.0,570000.0,615000.0,650000.0,741000.0,714000
Jaffastraat 00044,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1951,0,66,136000.0,135000.0,149000.0,180000.0,205000.0,222000.0,244000.0,245000.0,306000.0,306000
Majellapark 00044,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,106,120,337000.0,338000.0,355000.0,392000.0,434000.0,482000.0,535000.0,577000.0,650000.0,622000
Bilderdijkstraat 00045,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,74,158000.0,159000.0,255000.0,264000.0,279000.0,335000.0,356000.0,394000.0,451000.0,495000
Bilderdijkstraat 45-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,93,193000.0,194000.0,212000.0,243000.0,278000.0,346000.0,293000.0,378000.0,438000.0,433000
Cremerplein 00045,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1954,0,37,112000.0,111000.0,114000.0,126000.0,145000.0,159000.0,175000.0,201000.0,215000.0,225000
Hasebroekstraat 00045,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,0,70,180000.0,181000.0,215000.0,264000.0,271000.0,321000.0,354000.0,373000.0,446000.0,411000
Hasebroekstraat 45-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,0,88,191000.0,192000.0,242000.0,253000.0,305000.0,323000.0,346000.0,376000.0,415000.0,424000
Hasebroekstraat 45-BSA,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,0,88,191000.0,192000.0,242000.0,253000.0,309000.0,327000.0,350000.0,380000.0,419000.0,428000
Majellapark 00045,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,105,110,320000.0,321000.0,332000.0,366000.0,404000.0,448000.0,496000.0,535000.0,625000.0,583000
Bilderdijkstraat 00046,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,60,145000.0,146000.0,192000.0,200000.0,220000.0,265000.0,282000.0,313000.0,377000.0,332000
Bilderdijkstraat 46-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,77,173000.0,174000.0,214000.0,237000.0,264000.0,293000.0,294000.0,356000.0,413000.0,372000
Cremerplein 00046,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1954,0,35,112000.0,111000.0,114000.0,126000.0,145000.0,159000.0,175000.0,201000.0,209000.0,219000
Cremerstraat 00046,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1904,84,108,168000.0,168000.0,243000.0,251000.0,320000.0,403000.0,439000.0,476000.0,566000.0,569000
Hasebroekstraat 00046,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1935,116,125,289000.0,290000.0,373000.0,410000.0,444000.0,539000.0,588000.0,625000.0,675000.0,654000
Jaffastraat 00046,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1951,0,66,136000.0,135000.0,149000.0,180000.0,205000.0,222000.0,244000.0,245000.0,306000.0,306000
Majellapark 00046,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,111,110,278000.0,279000.0,308000.0,358000.0,392000.0,441000.0,490000.0,529000.0,603000.0,576000
Bilderdijkstraat 00047,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,119,227000.0,228000.0,353000.0,374000.0,411000.0,501000.0,535000.0,595000.0,521000.0,488000
Bilderdijkstraat 47-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,104,204000.0,205000.0,235000.0,270000.0,309000.0,385000.0,326000.0,421000.0,463000.0,458000
Cremerplein 00047,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1952,0,78,148000.0,147000.0,304000.0,324000.0,371000.0,218000.0,240000.0,278000.0,329000.0,349000
Hasebroekstraat 00047,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1952,0,77,153000.0,152000.0,157000.0,197000.0,227000.0,250000.0,276000.0,275000.0,327000.0,345000
Hasebroekstraat 047-1,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1952,0,77,146000.0,145000.0,150000.0,166000.0,191000.0,210000.0,231000.0,275000.0,327000.0,345000
Hasebroekstraat 047-2,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1952,0,77,155000.0,156000.0,169000.0,185000.0,213000.0,235000.0,258000.0,291000.0,327000.0,345000
Majellapark 00047,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,114,120,344000.0,345000.0,363000.0,400000.0,442000.0,490000.0,543000.0,585000.0,661000.0,634000
Bilderdijkstraat 00048,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,73,158000.0,159000.0,230000.0,234000.0,257000.0,312000.0,333000.0,370000.0,408000.0,369000
Bilderdijkstraat 48-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,105,205000.0,206000.0,237000.0,273000.0,312000.0,388000.0,331000.0,427000.0,468000.0,463000
Cremerplein 00048,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1952,0,78,146000.0,145000.0,150000.0,166000.0,191000.0,210000.0,231000.0,278000.0,329000.0,349000
Cremerstraat 00048,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1904,83,113,191000.0,191000.0,217000.0,238000.0,307000.0,316000.0,344000.0,474000.0,546000.0,559000
Hasebroekstraat 00048,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1931,126,125,298000.0,299000.0,385000.0,419000.0,430000.0,550000.0,596000.0,630000.0,710000.0,682000
Jaffastraat 00048,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1951,0,66,136000.0,135000.0,149000.0,180000.0,205000.0,222000.0,244000.0,245000.0,306000.0,306000
Majellapark 00048,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,113,110,327000.0,328000.0,341000.0,375000.0,414000.0,457000.0,505000.0,544000.0,639000.0,597000
Bilderdijkstraat 49-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,101,157000.0,158000.0,214000.0,248000.0,286000.0,359000.0,302000.0,394000.0,434000.0,452000
Cremerplein 00049,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1952,0,78,146000.0,145000.0,150000.0,166000.0,191000.0,210000.0,231000.0,278000.0,329000.0,349000
Majellapark 00049,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,113,110,280000.0,281000.0,308000.0,358000.0,391000.0,440000.0,489000.0,528000.0,603000.0,577000
Bilderdijkstraat 00050,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,60,145000.0,146000.0,192000.0,194000.0,213000.0,258000.0,275000.0,305000.0,370000.0,325000
Bilderdijkstraat 50-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,90,190000.0,191000.0,245000.0,276000.0,307000.0,340000.0,342000.0,415000.0,447000.0,408000
Cremerplein 00050,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1952,0,78,146000.0,145000.0,150000.0,166000.0,191000.0,210000.0,231000.0,278000.0,329000.0,349000
Cremerstraat 00050,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1904,83,107,200000.0,200000.0,230000.0,253000.0,329000.0,339000.0,448000.0,504000.0,563000.0,599000
Hasebroekstraat 00050,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1935,114,126,269000.0,270000.0,341000.0,371000.0,380000.0,486000.0,526000.0,611000.0,716000.0,676000
Jaffastraat 00050,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1951,0,66,136000.0,135000.0,149000.0,180000.0,205000.0,222000.0,244000.0,245000.0,305000.0,305000
Majellapark 00050,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1938,112,120,342000.0,343000.0,361000.0,398000.0,439000.0,487000.0,540000.0,582000.0,658000.0,631000
Cremerplein 00051,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1952,0,78,146000.0,145000.0,150000.0,166000.0,191000.0,210000.0,231000.0,278000.0,329000.0,349000
Majellapark 00051,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1937,108,110,324000.0,325000.0,335000.0,369000.0,409000.0,453000.0,501000.0,540000.0,632000.0,590000
Bilderdijkstraat 00052,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,60,145000.0,146000.0,192000.0,196000.0,216000.0,261000.0,278000.0,308000.0,373000.0,328000
Bilderdijkstraat 52-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,77,173000.0,174000.0,214000.0,237000.0,264000.0,293000.0,294000.0,356000.0,413000.0,489000
Cremerplein 00052,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1952,0,78,146000.0,145000.0,150000.0,166000.0,191000.0,210000.0,231000.0,278000.0,329000.0,349000
Cremerstraat 00052,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1904,84,110,191000.0,191000.0,230000.0,251000.0,320000.0,329000.0,357000.0,481000.0,559000.0,573000
Hasebroekstraat 00052,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1935,107,110,252000.0,253000.0,324000.0,372000.0,381000.0,490000.0,531000.0,562000.0,654000.0,633000
Jaffastraat 00052,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1951,0,66,136000.0,135000.0,149000.0,180000.0,205000.0,222000.0,244000.0,245000.0,305000.0,306000
Majellapark 00052,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1937,104,110,319000.0,320000.0,333000.0,367000.0,406000.0,450000.0,498000.0,537000.0,627000.0,585000
Bilderdijkstraat 53-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,83,175000.0,176000.0,222000.0,241000.0,249000.0,279000.0,264000.0,297000.0,369000.0,410000
Majellapark 00053,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1937,104,110,319000.0,320000.0,333000.0,367000.0,406000.0,449000.0,498000.0,536000.0,626000.0,584000
Bilderdijkstraat 00054,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,60,145000.0,146000.0,192000.0,195000.0,214000.0,259000.0,276000.0,307000.0,371000.0,326000
Bilderdijkstraat 54-BS,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1906,0,77,173000.0,174000.0,214000.0,237000.0,264000.0,293000.0,294000.0,356000.0,413000.0,372000
Cremerplein 00054,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",1935,0,140,219000.0,220000.0,263000.0,337000.0,361000.0,397000.0,437000.0,491000.0,546000.0,610000
