address,buurt,bouwjaar,grondoppervlakte,oppervlakte,woz_2014,woz_2015,woz_2016,woz_2017,woz_2018,woz_2019,woz_2020,woz_2021,woz_2022,woz_2023
Harz 00084,Lunetten-Noord,1979,0,61,115000.0,114000.0,132000.0,149000.0,166000.0,182000.0,209000.0,238000,258000,267000
Karpaten 00084,Lunetten-Noord,1979,0,62,127000.0,126000.0,127000.0,144000.0,163000.0,190000.0,212000.0,242000,260000,270000
Opsterland 00084,Lunetten-Noord,1980,0,86,133000.0,132000.0,146000.0,168000.0,194000.0,230000.0,255000.0,287000,317000,310000
Reiderland 00084,Lunetten-Noord,1980,0,76,129000.0,128000.0,132000.0,151000.0,171000.0,189000.0,218000.0,248000,290000,284000
Terschelling 00084,Lunetten-Noord,1982,0,26,50000.0,49000.0,60000.0,71000.0,79000.0,93000.0,104000.0,118000,174000,169000
Vlieland 00084,Lunetten-Noord,1981,125,111,199000.0,199000.0,229000.0,255000.0,295000.0,309000.0,344000.0,369000,432000,434000
Wageningseberg 00084,Lunetten-Noord,1992,0,96,189000.0,187000.0,215000.0,226000.0,265000.0,290000.0,300000.0,317000,411000,429000
Zevenwouden 00084,Lunetten-Noord,1980,0,55,132000.0,131000.0,122000.0,141000.0,159000.0,182000.0,207000.0,227000,276000,266000
Ameland 00085,Lunetten-Noord,1982,0,54,112000.0,111000.0,122000.0,136000.0,151000.0,166000.0,190000.0,211000,280000,261000
Apennijnen 00085,Lunetten-Noord,1979,0,98,153000.0,152000.0,171000.0,216000.0,243000.0,254000.0,270000.0,303000,368000,368000
Balkan 00085,Lunetten-Noord,1979,0,109,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,305000,368000,375000
Fivelingo 00085,Lunetten-Noord,1983,0,87,132000.0,131000.0,149000.0,170000.0,219000.0,273000.0,289000.0,309000,357000,340000
Furkabaan 00085,Lunetten-Noord,1983,0,57,115000.0,114000.0,134000.0,135000.0,158000.0,186000.0,206000.0,230000,297000,247000
Oeral 00085,Lunetten-Noord,1979,0,93,132000.0,131000.0,144000.0,195000.0,199000.0,216000.0,231000.0,256000,312000,321000
Oldambt 00085,Lunetten-Noord,1980,0,113,146000.0,149000.0,169000.0,195000.0,206000.0,235000.0,258000.0,291000,359000,375000
Opsterland 00085,Lunetten-Noord,1980,0,146,189000.0,187000.0,215000.0,236000.0,258000.0,278000.0,310000.0,350000,397000,448000
Texel 00085,Lunetten-Noord,1982,0,54,109000.0,116000.0,119000.0,143000.0,162000.0,180000.0,199000.0,230000,296000,276000
Zevenwouden 00085,Lunetten-Noord,1979,0,86,133000.0,132000.0,146000.0,168000.0,195000.0,231000.0,256000.0,288000,317000,310000
Gaasterland 00086,Lunetten-Noord,1979,0,86,133000.0,132000.0,146000.0,168000.0,195000.0,231000.0,257000.0,289000,318000,311000
Harz 00086,Lunetten-Noord,1979,0,62,132000.0,131000.0,144000.0,195000.0,199000.0,216000.0,231000.0,242000,260000,270000
Karpaten 00086,Lunetten-Noord,1979,0,62,127000.0,126000.0,127000.0,144000.0,163000.0,190000.0,212000.0,242000,260000,270000
Opsterland 00086,Lunetten-Noord,1980,0,86,133000.0,132000.0,146000.0,168000.0,194000.0,230000.0,255000.0,287000,317000,310000
Reiderland 00086,Lunetten-Noord,1980,0,76,129000.0,128000.0,132000.0,151000.0,171000.0,189000.0,218000.0,248000,290000,284000
Twente 00086,Lunetten-Noord,1983,0,63,123000.0,122000.0,130000.0,143000.0,161000.0,198000.0,205000.0,237000,309000,300000
Vlieland 00086,Lunetten-Noord,1981,0,89,156000.0,156000.0,199000.0,212000.0,233000.0,264000.0,290000.0,300000,338000,323000
Wageningseberg 00086,Lunetten-Noord,1992,0,96,189000.0,187000.0,215000.0,259000.0,268000.0,293000.0,303000.0,320000,414000,432000
Zevenwouden 00086,Lunetten-Noord,1980,0,116,157000.0,156000.0,185000.0,202000.0,248000.0,265000.0,286000.0,322000,372000,408000
Ameland 00087,Lunetten-Noord,1982,0,54,112000.0,111000.0,122000.0,136000.0,151000.0,166000.0,190000.0,211000,280000,261000
Apennijnen 00087,Lunetten-Noord,1979,0,94,130000.0,129000.0,160000.0,203000.0,232000.0,243000.0,259000.0,290000,355000,353000
Fivelingo 00087,Lunetten-Noord,1983,0,86,132000.0,131000.0,143000.0,163000.0,187000.0,257000.0,270000.0,282000,338000,319000
Furkabaan 00087,Lunetten-Noord,1983,0,60,111000.0,106000.0,112000.0,124000.0,149000.0,167000.0,184000.0,223000,302000,291000
Oeral 00087,Lunetten-Noord,1979,0,108,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,302000,366000,371000
Oldambt 00087,Lunetten-Noord,1980,0,83,142000.0,141000.0,156000.0,187000.0,195000.0,221000.0,244000.0,285000,340000,323000
Opsterland 00087,Lunetten-Noord,1980,0,146,189000.0,187000.0,215000.0,236000.0,258000.0,278000.0,310000.0,350000,397000,448000
Texel 00087,Lunetten-Noord,1982,0,54,109000.0,108000.0,110000.0,143000.0,148000.0,166000.0,205000.0,219000,280000,261000
Zevenwouden 00087,Lunetten-Noord,1979,0,86,133000.0,132000.0,146000.0,168000.0,194000.0,230000.0,255000.0,288000,317000,310000
Gaasterland 00088,Lunetten-Noord,1979,0,146,,187000.0,215000.0,236000.0,262000.0,282000.0,314000.0,354000,401000,452000
Harz 00088,Lunetten-Noord,1979,0,62,132000.0,131000.0,144000.0,195000.0,199000.0,216000.0,231000.0,242000,260000,270000
Karpaten 00088,Lunetten-Noord,1979,0,106,138000.0,137000.0,150000.0,172000.0,235000.0,249000.0,270000.0,292000,322000,340000
Opsterland 00088,Lunetten-Noord,1980,0,86,133000.0,132000.0,146000.0,168000.0,194000.0,230000.0,255000.0,287000,317000,310000
Reiderland 00088,Lunetten-Noord,1980,0,73,125000.0,124000.0,128000.0,146000.0,164000.0,182000.0,210000.0,238000,285000,278000
Twente 00088,Lunetten-Noord,1983,0,63,123000.0,122000.0,130000.0,143000.0,161000.0,198000.0,205000.0,237000,309000,300000
Vlieland 00088,Lunetten-Noord,1981,0,82,185000.0,185000.0,230000.0,242000.0,264000.0,293000.0,319000.0,379000,407000,429000
Wageningseberg 00088,Lunetten-Noord,1992,0,96,189000.0,187000.0,215000.0,240000.0,279000.0,303000.0,315000.0,331000,411000,429000
Zevenwouden 00088,Lunetten-Noord,1980,0,107,161000.0,160000.0,188000.0,223000.0,249000.0,264000.0,294000.0,321000,355000,413000
Ameland 00089,Lunetten-Noord,1982,0,54,112000.0,111000.0,122000.0,136000.0,151000.0,166000.0,190000.0,211000,280000,261000
Apennijnen 00089,Lunetten-Noord,1979,0,105,172000.0,170000.0,195000.0,230000.0,261000.0,274000.0,291000.0,326000,383000,386000
Fivelingo 00089,Lunetten-Noord,1983,0,87,132000.0,131000.0,162000.0,183000.0,196000.0,267000.0,280000.0,295000,349000,333000
Furkabaan 00089,Lunetten-Noord,1983,0,95,159000.0,158000.0,173000.0,191000.0,237000.0,255000.0,278000.0,381000,409000,418000
Oeral 00089,Lunetten-Noord,1979,0,108,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,302000,366000,371000
Opsterland 00089,Lunetten-Noord,1980,0,98,140000.0,139000.0,147000.0,168000.0,186000.0,216000.0,234000.0,264000,313000,322000
Texel 00089,Lunetten-Noord,1982,0,54,109000.0,108000.0,110000.0,143000.0,148000.0,166000.0,205000.0,219000,280000,261000
Zevenwouden 00089,Lunetten-Noord,1979,0,86,133000.0,132000.0,146000.0,168000.0,194000.0,230000.0,255000.0,288000,317000,310000
Gaasterland 00090,Lunetten-Noord,1979,0,146,189000.0,187000.0,215000.0,236000.0,262000.0,282000.0,314000.0,354000,401000,452000
Harz 00090,Lunetten-Noord,1979,0,108,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,302000,366000,371000
Karpaten 00090,Lunetten-Noord,1979,0,106,138000.0,137000.0,150000.0,172000.0,235000.0,249000.0,270000.0,292000,322000,340000
Opsterland 00090,Lunetten-Noord,1980,0,86,133000.0,132000.0,146000.0,168000.0,194000.0,230000.0,255000.0,287000,317000,310000
Reiderland 00090,Lunetten-Noord,1980,0,76,129000.0,128000.0,132000.0,151000.0,171000.0,189000.0,218000.0,248000,290000,284000
Terschelling 00090,Lunetten-Noord,1982,0,40,71000.0,70000.0,84000.0,104000.0,121000.0,146000.0,157000.0,181000,222000,225000
Twente 00090,Lunetten-Noord,1983,0,63,123000.0,122000.0,130000.0,143000.0,161000.0,198000.0,205000.0,237000,309000,300000
Vlieland 00090,Lunetten-Noord,1981,0,36,98000.0,97000.0,95000.0,115000.0,133000.0,155000.0,167000.0,166000,190000,221000
Wageningseberg 00090,Lunetten-Noord,1992,0,96,189000.0,187000.0,215000.0,226000.0,265000.0,290000.0,300000.0,317000,411000,429000
Zevenwouden 00090,Lunetten-Noord,1980,0,107,161000.0,160000.0,187000.0,216000.0,249000.0,264000.0,294000.0,321000,355000,377000
Ameland 00091,Lunetten-Noord,1982,0,97,163000.0,162000.0,170000.0,197000.0,222000.0,261000.0,284000.0,298000,339000,351000
Apennijnen 00091,Lunetten-Noord,1979,0,100,154000.0,153000.0,158000.0,206000.0,253000.0,264000.0,281000.0,315000,377000,376000
Fivelingo 00091,Lunetten-Noord,1983,0,87,134000.0,133000.0,151000.0,172000.0,219000.0,273000.0,289000.0,309000,357000,340000
Oeral 00091,Lunetten-Noord,1979,0,108,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,302000,366000,371000
Opsterland 00091,Lunetten-Noord,1980,0,98,140000.0,139000.0,147000.0,168000.0,186000.0,216000.0,234000.0,264000,313000,322000
Texel 00091,Lunetten-Noord,1982,0,54,109000.0,108000.0,110000.0,143000.0,148000.0,166000.0,205000.0,219000,280000,261000
Zevenwouden 00091,Lunetten-Noord,1979,0,126,163000.0,162000.0,,221000.0,230000.0,246000.0,275000.0,308000,343000,402000
Gaasterland 00092,Lunetten-Noord,1979,0,58,115000.0,114000.0,117000.0,140000.0,159000.0,173000.0,208000.0,230000,261000,263000
Harz 00092,Lunetten-Noord,1979,0,108,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,302000,366000,371000
Karpaten 00092,Lunetten-Noord,1979,0,106,138000.0,137000.0,150000.0,172000.0,235000.0,249000.0,270000.0,292000,322000,340000
Opsterland 00092,Lunetten-Noord,1980,0,126,163000.0,162000.0,181000.0,221000.0,229000.0,246000.0,275000.0,308000,343000,402000
Reiderland 00092,Lunetten-Noord,1980,0,76,129000.0,128000.0,132000.0,151000.0,171000.0,189000.0,218000.0,248000,290000,284000
Terschelling 00092,Lunetten-Noord,1982,0,30,55000.0,54000.0,68000.0,82000.0,91000.0,108000.0,120000.0,136000,193000,190000
Twente 00092,Lunetten-Noord,1983,0,63,123000.0,122000.0,130000.0,143000.0,161000.0,198000.0,205000.0,237000,309000,300000
Vlieland 00092,Lunetten-Noord,1981,0,34,95000.0,94000.0,91000.0,110000.0,127000.0,148000.0,159000.0,146000,206000,202000
Wageningseberg 00092,Lunetten-Noord,1992,0,78,146000.0,145000.0,177000.0,202000.0,218000.0,243000.0,264000.0,290000,349000,369000
Zevenwouden 00092,Lunetten-Noord,1980,0,107,152000.0,151000.0,178000.0,214000.0,249000.0,264000.0,294000.0,321000,355000,377000
Ameland 00093,Lunetten-Noord,1982,0,97,163000.0,162000.0,170000.0,197000.0,222000.0,261000.0,284000.0,298000,339000,351000
Fivelingo 00093,Lunetten-Noord,1983,0,87,132000.0,131000.0,165000.0,172000.0,219000.0,273000.0,289000.0,329000,357000,340000
Oeral 00093,Lunetten-Noord,1979,0,108,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,302000,366000,371000
Opsterland 00093,Lunetten-Noord,1980,0,98,140000.0,139000.0,147000.0,168000.0,186000.0,216000.0,234000.0,264000,313000,322000
Texel 00093,Lunetten-Noord,1982,0,105,155000.0,161000.0,168000.0,216000.0,245000.0,268000.0,295000.0,311000,354000,361000
Zevenwouden 00093,Lunetten-Noord,1979,0,146,189000.0,187000.0,,236000.0,261000.0,281000.0,313000.0,353000,400000,451000
Gaasterland 00094,Lunetten-Noord,1979,0,58,115000.0,114000.0,117000.0,140000.0,159000.0,173000.0,208000.0,230000,261000,263000
Harz 00094,Lunetten-Noord,1979,0,108,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,302000,366000,371000
Karpaten 00094,Lunetten-Noord,1979,0,106,138000.0,137000.0,150000.0,172000.0,235000.0,249000.0,270000.0,292000,322000,340000
Opsterland 00094,Lunetten-Noord,1980,0,146,189000.0,187000.0,215000.0,236000.0,261000.0,280000.0,313000.0,353000,400000,451000
Reiderland 00094,Lunetten-Noord,1980,0,73,125000.0,124000.0,128000.0,146000.0,164000.0,182000.0,210000.0,238000,285000,278000
Twente 00094,Lunetten-Noord,1983,0,63,123000.0,122000.0,130000.0,143000.0,161000.0,198000.0,205000.0,237000,309000,300000
Vlieland 00094,Lunetten-Noord,1981,0,24,66000.0,65000.0,66000.0,79000.0,92000.0,107000.0,117000.0,132000,154000,149000
Wageningseberg 00094,Lunetten-Noord,1992,0,68,150000.0,149000.0,167000.0,200000.0,219000.0,248000.0,279000.0,304000,333000,341000
Zevenwouden 00094,Lunetten-Noord,1980,0,55,132000.0,131000.0,135000.0,141000.0,162000.0,185000.0,210000.0,230000,280000,269000
Ameland 00095,Lunetten-Noord,1982,0,97,163000.0,162000.0,170000.0,197000.0,222000.0,261000.0,284000.0,298000,339000,351000
Apennijnen 00095,Lunetten-Noord,1979,0,109,157000.0,156000.0,161000.0,183000.0,208000.0,225000.0,255000.0,286000,368000,377000
Fivelingo 00095,Lunetten-Noord,1983,0,86,132000.0,131000.0,143000.0,163000.0,187000.0,257000.0,270000.0,282000,338000,319000
Oeral 00095,Lunetten-Noord,1979,0,108,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,302000,366000,371000
Opsterland 00095,Lunetten-Noord,1980,0,98,140000.0,139000.0,147000.0,168000.0,186000.0,216000.0,234000.0,264000,313000,322000
Texel 00095,Lunetten-Noord,1982,0,105,140000.0,139000.0,151000.0,215000.0,257000.0,279000.0,304000.0,324000,372000,362000
Zevenwouden 00095,Lunetten-Noord,1979,0,58,115000.0,114000.0,117000.0,140000.0,161000.0,175000.0,210000.0,232000,263000,265000
Harz 00096,Lunetten-Noord,1979,0,108,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,302000,366000,371000
Karpaten 00096,Lunetten-Noord,1979,0,106,138000.0,137000.0,150000.0,172000.0,235000.0,249000.0,270000.0,292000,322000,340000
Opsterland 00096,Lunetten-Noord,1980,0,58,115000.0,114000.0,117000.0,140000.0,162000.0,176000.0,210000.0,233000,264000,266000
Reiderland 00096,Lunetten-Noord,1980,0,76,129000.0,128000.0,132000.0,151000.0,171000.0,189000.0,218000.0,248000,290000,284000
Twente 00096,Lunetten-Noord,1983,0,63,123000.0,122000.0,130000.0,143000.0,161000.0,198000.0,205000.0,237000,309000,300000
Vlieland 00096,Lunetten-Noord,1981,115,111,191000.0,191000.0,221000.0,246000.0,285000.0,299000.0,335000.0,360000,425000,424000
Wageningseberg 00096,Lunetten-Noord,1992,0,68,150000.0,149000.0,152000.0,182000.0,212000.0,241000.0,271000.0,297000,326000,334000
Zevenwouden 00096,Lunetten-Noord,1980,0,55,132000.0,131000.0,135000.0,141000.0,162000.0,185000.0,210000.0,230000,280000,269000
Ameland 00097,Lunetten-Noord,1982,0,40,77000.0,76000.0,93000.0,117000.0,137000.0,164000.0,177000.0,181000,222000,225000
Apennijnen 00097,Lunetten-Noord,1979,0,108,157000.0,156000.0,161000.0,183000.0,208000.0,225000.0,255000.0,286000,366000,374000
Fivelingo 00097,Lunetten-Noord,1983,0,86,132000.0,131000.0,143000.0,163000.0,187000.0,257000.0,270000.0,285000,340000,323000
Oeral 00097,Lunetten-Noord,1979,0,24,176000.0,174000.0,198000.0,202000.0,225000.0,241000.0,265000.0,309000,394000,389000
Opsterland 00097,Lunetten-Noord,1980,0,98,140000.0,139000.0,147000.0,168000.0,186000.0,216000.0,234000.0,264000,313000,322000
Texel 00097,Lunetten-Noord,1982,0,93,141000.0,140000.0,155000.0,218000.0,229000.0,231000.0,266000.0,308000,328000,335000
Zevenwouden 00097,Lunetten-Noord,1979,0,58,115000.0,114000.0,117000.0,140000.0,161000.0,175000.0,210000.0,232000,263000,265000
Harz 00098,Lunetten-Noord,1979,0,108,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,302000,366000,371000
Karpaten 00098,Lunetten-Noord,1979,0,106,138000.0,137000.0,150000.0,172000.0,235000.0,249000.0,270000.0,292000,322000,340000
Opsterland 00098,Lunetten-Noord,1980,0,58,115000.0,114000.0,117000.0,140000.0,162000.0,176000.0,210000.0,233000,264000,266000
Reiderland 00098,Lunetten-Noord,1980,0,28,61000.0,60000.0,60000.0,77000.0,85000.0,120000.0,136000.0,147000,166000,172000
Twente 00098,Lunetten-Noord,1983,0,63,123000.0,122000.0,130000.0,143000.0,161000.0,198000.0,205000.0,237000,309000,300000
Vlieland 00098,Lunetten-Noord,1981,137,111,207000.0,207000.0,240000.0,265000.0,306000.0,320000.0,355000.0,379000,443000,450000
Wageningseberg 00098,Lunetten-Noord,1992,0,68,140000.0,139000.0,142000.0,172000.0,201000.0,231000.0,244000.0,254000,300000,317000
Zevenwouden 00098,Lunetten-Noord,1980,0,136,148000.0,147000.0,194000.0,190000.0,273000.0,278000.0,305000.0,350000,396000,449000
Ameland 00099,Lunetten-Noord,1982,0,35,98000.0,97000.0,95000.0,116000.0,133000.0,155000.0,167000.0,151000,209000,205000
Apennijnen 00099,Lunetten-Noord,1979,0,109,157000.0,156000.0,161000.0,183000.0,208000.0,225000.0,255000.0,286000,368000,377000
Fivelingo 00099,Lunetten-Noord,1983,0,86,132000.0,131000.0,143000.0,163000.0,187000.0,257000.0,270000.0,282000,338000,319000
Opsterland 00099,Lunetten-Noord,1980,0,98,140000.0,139000.0,147000.0,168000.0,186000.0,216000.0,234000.0,264000,313000,322000
Texel 00099,Lunetten-Noord,1982,0,93,141000.0,140000.0,,204000.0,215000.0,217000.0,252000.0,294000,328000,353000
Zevenwouden 00099,Lunetten-Noord,1979,0,58,115000.0,114000.0,117000.0,140000.0,161000.0,175000.0,210000.0,232000,263000,265000
Brennerbaan 00100,Lunetten-Noord,1990,0,81,156000.0,155000.0,158000.0,184000.0,206000.0,231000.0,256000.0,266000,349000,396000
Karpaten 00100,Lunetten-Noord,1979,0,108,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,302000,366000,371000
Opsterland 00100,Lunetten-Noord,1980,0,58,115000.0,114000.0,117000.0,140000.0,162000.0,176000.0,211000.0,233000,264000,266000
Reiderland 00100,Lunetten-Noord,1980,0,89,135000.0,134000.0,148000.0,178000.0,184000.0,218000.0,237000.0,271000,319000,317000
Terschelling 00100,Lunetten-Noord,1982,0,40,71000.0,70000.0,84000.0,104000.0,121000.0,146000.0,157000.0,181000,222000,225000
Twente 00100,Lunetten-Noord,1980,0,83,143000.0,142000.0,146000.0,171000.0,187000.0,211000.0,239000.0,269000,317000,303000
Vlieland 00100,Lunetten-Noord,1981,152,111,227000.0,227000.0,271000.0,289000.0,330000.0,326000.0,358000.0,379000,449000,464000
Wageningseberg 00100,Lunetten-Noord,1992,0,68,150000.0,149000.0,152000.0,182000.0,212000.0,241000.0,271000.0,297000,326000,334000
Ameland 00101,Lunetten-Noord,1982,0,54,112000.0,111000.0,122000.0,136000.0,151000.0,166000.0,190000.0,211000,280000,261000
Fivelingo 00101,Lunetten-Noord,1983,0,87,132000.0,131000.0,149000.0,170000.0,219000.0,273000.0,289000.0,309000,357000,340000
Furkabaan 00101,Lunetten-Noord,1983,0,95,159000.0,158000.0,173000.0,191000.0,237000.0,255000.0,278000.0,292000,357000,357000
Hondsrug 00101,Lunetten-Noord,1983,0,86,143000.0,142000.0,166000.0,193000.0,207000.0,235000.0,263000.0,307000,359000,379000
Texel 00101,Lunetten-Noord,1982,0,54,109000.0,108000.0,110000.0,143000.0,148000.0,166000.0,205000.0,219000,280000,261000
Zevenwouden 00101,Lunetten-Noord,1979,0,58,115000.0,114000.0,117000.0,140000.0,161000.0,175000.0,210000.0,232000,263000,265000
Brennerbaan 00102,Lunetten-Noord,1990,0,81,156000.0,155000.0,158000.0,184000.0,206000.0,231000.0,256000.0,266000,349000,396000
Karpaten 00102,Lunetten-Noord,1979,0,108,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,302000,366000,371000
Opsterland 00102,Lunetten-Noord,1980,0,58,115000.0,114000.0,117000.0,140000.0,162000.0,176000.0,211000.0,233000,264000,266000
Reiderland 00102,Lunetten-Noord,1980,0,89,135000.0,134000.0,148000.0,178000.0,184000.0,218000.0,237000.0,271000,319000,317000
Twente 00102,Lunetten-Noord,1980,0,83,143000.0,142000.0,146000.0,171000.0,187000.0,211000.0,239000.0,269000,317000,303000
Vlieland 00102,Lunetten-Noord,1981,133,111,204000.0,204000.0,237000.0,262000.0,302000.0,317000.0,352000.0,376000,440000,446000
Wageningseberg 00102,Lunetten-Noord,1992,0,78,146000.0,145000.0,185000.0,210000.0,221000.0,247000.0,268000.0,294000,352000,373000
Ameland 00103,Lunetten-Noord,1982,0,54,112000.0,111000.0,122000.0,136000.0,151000.0,166000.0,190000.0,211000,280000,261000
Fivelingo 00103,Lunetten-Noord,1983,0,86,132000.0,131000.0,143000.0,163000.0,187000.0,257000.0,270000.0,282000,338000,319000
Furkabaan 00103,Lunetten-Noord,1983,0,86,162000.0,161000.0,164000.0,187000.0,201000.0,228000.0,255000.0,297000,353000,365000
Hondsrug 00103,Lunetten-Noord,1983,0,63,123000.0,122000.0,126000.0,142000.0,163000.0,192000.0,212000.0,237000,309000,300000
Texel 00103,Lunetten-Noord,1982,0,54,109000.0,102000.0,110000.0,143000.0,154000.0,172000.0,191000.0,222000,258000,248000
Zevenwouden 00103,Lunetten-Noord,1982,78,110,181000.0,181000.0,198000.0,267000.0,293000.0,303000.0,335000.0,374000,438000,446000
Brennerbaan 00104,Lunetten-Noord,1990,0,81,156000.0,155000.0,158000.0,184000.0,209000.0,233000.0,259000.0,268000,352000,399000
Karpaten 00104,Lunetten-Noord,1979,0,108,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,302000,366000,371000
Opsterland 00104,Lunetten-Noord,1982,240,110,201000.0,201000.0,224000.0,276000.0,280000.0,313000.0,345000.0,384000,449000,460000
Reiderland 00104,Lunetten-Noord,1980,0,60,118000.0,117000.0,121000.0,145000.0,165000.0,179000.0,215000.0,238000,266000,272000
Terschelling 00104,Lunetten-Noord,1982,0,30,55000.0,54000.0,68000.0,82000.0,91000.0,108000.0,120000.0,136000,193000,190000
Twente 00104,Lunetten-Noord,1980,0,83,143000.0,142000.0,146000.0,171000.0,187000.0,211000.0,239000.0,269000,317000,303000
Vlieland 00104,Lunetten-Noord,1981,139,111,208000.0,208000.0,239000.0,264000.0,304000.0,319000.0,353000.0,378000,441000,453000
Wageningseberg 00104,Lunetten-Noord,1992,0,78,146000.0,145000.0,177000.0,202000.0,218000.0,243000.0,264000.0,290000,349000,369000
Ameland 00105,Lunetten-Noord,1982,0,54,112000.0,111000.0,122000.0,136000.0,151000.0,166000.0,190000.0,211000,280000,261000
Fivelingo 00105,Lunetten-Noord,1983,0,86,132000.0,131000.0,143000.0,163000.0,187000.0,257000.0,270000.0,282000,338000,319000
Furkabaan 00105,Lunetten-Noord,1983,0,57,115000.0,115000.0,112000.0,124000.0,144000.0,165000.0,182000.0,203000,272000,260000
Oeral 00105,Lunetten-Noord,1979,0,24,176000.0,174000.0,198000.0,202000.0,225000.0,241000.0,265000.0,309000,394000,389000
Texel 00105,Lunetten-Noord,1982,0,93,141000.0,140000.0,155000.0,218000.0,229000.0,231000.0,266000.0,308000,328000,335000
Zevenwouden 00105,Lunetten-Noord,1982,72,120,197000.0,197000.0,183000.0,238000.0,267000.0,277000.0,306000.0,353000,411000,389000
Gaasterland 00106,Lunetten-Noord,1980,0,112,150000.0,149000.0,165000.0,198000.0,219000.0,237000.0,263000.0,296000,339000,369000
Karpaten 00106,Lunetten-Noord,1979,0,108,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,302000,366000,371000
Opsterland 00106,Lunetten-Noord,1982,47,117,176000.0,176000.0,188000.0,261000.0,289000.0,300000.0,331000.0,375000,432000,430000
Reiderland 00106,Lunetten-Noord,1980,0,109,147000.0,146000.0,,194000.0,210000.0,228000.0,252000.0,285000,316000,350000
Terschelling 00106,Lunetten-Noord,1982,0,40,71000.0,70000.0,84000.0,104000.0,121000.0,146000.0,157000.0,181000,222000,225000
Twente 00106,Lunetten-Noord,1980,0,83,143000.0,142000.0,,171000.0,187000.0,211000.0,239000.0,269000,317000,303000
Vlieland 00106,Lunetten-Noord,1981,145,111,219000.0,219000.0,252000.0,278000.0,318000.0,333000.0,367000.0,392000,457000,468000
Wageningseberg 00106,Lunetten-Noord,1992,0,68,150000.0,149000.0,152000.0,182000.0,212000.0,241000.0,271000.0,297000,326000,334000
Ameland 00107,Lunetten-Noord,1982,0,54,112000.0,111000.0,122000.0,136000.0,151000.0,166000.0,190000.0,211000,280000,261000
Fivelingo 00107,Lunetten-Noord,1983,0,89,132000.0,131000.0,145000.0,167000.0,186000.0,259000.0,272000.0,306000,362000,348000
Furkabaan 00107,Lunetten-Noord,1983,0,57,115000.0,114000.0,137000.0,138000.0,158000.0,185000.0,186000.0,230000,297000,274000
Hondsrug 00107,Lunetten-Noord,1983,0,165,262000.0,261000.0,276000.0,302000.0,342000.0,364000.0,407000.0,454000,530000,536000
Texel 00107,Lunetten-Noord,1982,0,97,141000.0,140000.0,155000.0,218000.0,229000.0,231000.0,266000.0,321000,335000,343000
Zevenwouden 00107,Lunetten-Noord,1982,41,120,196000.0,196000.0,221000.0,277000.0,305000.0,316000.0,348000.0,391000,450000,459000
Gaasterland 00108,Lunetten-Noord,1980,0,112,150000.0,149000.0,165000.0,198000.0,219000.0,237000.0,263000.0,296000,339000,369000
Karpaten 00108,Lunetten-Noord,1979,0,108,158000.0,157000.0,176000.0,188000.0,210000.0,256000.0,284000.0,302000,366000,371000
Opsterland 00108,Lunetten-Noord,1982,136,115,182000.0,217000.0,236000.0,288000.0,315000.0,325000.0,358000.0,396000,445000,453000
Terschelling 00108,Lunetten-Noord,1982,0,109,140000.0,139000.0,152000.0,173000.0,237000.0,252000.0,273000.0,301000,327000,349000
Vlieland 00108,Lunetten-Noord,1981,151,111,227000.0,227000.0,270000.0,288000.0,329000.0,326000.0,358000.0,379000,449000,463000
Wageningseberg 00108,Lunetten-Noord,1992,0,68,150000.0,149000.0,164000.0,187000.0,217000.0,246000.0,276000.0,302000,331000,339000
Ameland 00109,Lunetten-Noord,1982,0,54,112000.0,111000.0,122000.0,136000.0,151000.0,166000.0,190000.0,211000,280000,261000
Fivelingo 00109,Lunetten-Noord,1983,0,86,132000.0,131000.0,143000.0,163000.0,183000.0,254000.0,266000.0,278000,334000,315000
Furkabaan 00109,Lunetten-Noord,1983,0,86,155000.0,154000.0,160000.0,175000.0,221000.0,237000.0,258000.0,271000,351000,338000
Gaasterland 00110,Lunetten-Noord,1980,0,112,150000.0,149000.0,165000.0,198000.0,219000.0,237000.0,263000.0,296000,339000,369000
Reiderland 00110,Lunetten-Noord,1980,0,109,147000.0,146000.0,162000.0,194000.0,210000.0,228000.0,252000.0,285000,316000,350000
Terschelling 00110,Lunetten-Noord,1982,0,30,55000.0,54000.0,68000.0,82000.0,91000.0,108000.0,120000.0,136000,193000,190000
