address,bouwjaar,grondoppervlakte,oppervlakte,woz_2014,woz_2015,woz_2016,woz_2017,woz_2018,woz_2019,woz_2020,woz_2021,woz_2022,woz_2023
Lekplantsoen 00003,2006,0.0,99,196000.0,194000.0,243000.0,282000.0,314000.0,381000.0,402000.0,418000.0,528000.0,512000.0
Lingestraat 00003,1999,0.0,78,178000.0,179000.0,181000.0,205000.0,239000.0,259000.0,278000.0,289000.0,375000.0,334000.0
Maasstraat 00003,1980,120.0,110,229000.0,231000.0,238000.0,290000.0,320000.0,292000.0,333000.0,360000.0,469000.0,491000.0
Merwedestraat 00003,1931,0.0,88,185000.0,186000.0,205000.0,239000.0,288000.0,297000.0,320000.0,403000.0,415000.0,427000.0
Merwedestraat 03-BS,1931,0.0,88,184000.0,185000.0,211000.0,239000.0,272000.0,314000.0,334000.0,344000.0,351000.0,378000.0
Merwedestraat 3-BSA,1931,0.0,88,173000.0,174000.0,198000.0,239000.0,272000.0,315000.0,319000.0,358000.0,405000.0,422000.0
Nieuwravenstraat 00003,1930,0.0,54,137000.0,137000.0,158000.0,173000.0,207000.0,233000.0,201000.0,265000.0,284000.0,290000.0
Nieuwravenstraat 03-BS,1930,0.0,57,149000.0,150000.0,155000.0,182000.0,201000.0,225000.0,275000.0,260000.0,328000.0,
Nieuwravenstraat 3-BSA,1930,0.0,57,154000.0,155000.0,160000.0,192000.0,212000.0,222000.0,232000.0,258000.0,326000.0,313000.0
Noordzeestraat 00003,1927,0.0,66,159000.0,160000.0,194000.0,209000.0,253000.0,278000.0,307000.0,351000.0,430000.0,400000.0
Noordzeestraat 03-BS,1927,0.0,90,151000.0,152000.0,174000.0,197000.0,228000.0,254000.0,325000.0,373000.0,441000.0,405000.0
Peizerdiep 00003,2023,50.0,81,,,,,,,,,,185000.0
Reggestraat 00003,1919,116.0,88,232000.0,232000.0,276000.0,358000.0,401000.0,445000.0,483000.0,495000.0,533000.0,531000.0
Reitdiepstraat 00003,2006,0.0,101,228000.0,226000.0,277000.0,305000.0,321000.0,390000.0,411000.0,428000.0,533000.0,521000.0
Rijnlaan 03-BS,1930,0.0,68,162000.0,163000.0,229000.0,231000.0,267000.0,288000.0,318000.0,363000.0,409000.0,402000.0
Rijnlaan 3-BSA,1930,0.0,72,159000.0,160000.0,216000.0,226000.0,256000.0,294000.0,311000.0,325000.0,404000.0,425000.0
Roerplein 00003,1992,0.0,90,185000.0,184000.0,186000.0,204000.0,236000.0,250000.0,273000.0,307000.0,407000.0,394000.0
Roerstraat 00003,1992,0.0,61,150000.0,140000.0,145000.0,165000.0,190000.0,215000.0,235000.0,265000.0,333000.0,324000.0
Runstraat 00003,1934,90.0,96,235000.0,235000.0,303000.0,340000.0,347000.0,392000.0,417000.0,519000.0,577000.0,520000.0
Scheldestraat 00003,1931,0.0,72,181000.0,182000.0,216000.0,215000.0,299000.0,299000.0,321000.0,418000.0,459000.0,398000.0
Scheldestraat 03-BS,1931,0.0,100,233000.0,234000.0,255000.0,272000.0,320000.0,347000.0,387000.0,397000.0,482000.0,499000.0
Socrateslaan 00003,1934,74.0,102,201000.0,201000.0,256000.0,264000.0,325000.0,360000.0,407000.0,455000.0,553000.0,517000.0
Spuistraat 00003,1996,0.0,86,177000.0,178000.0,191000.0,189000.0,218000.0,243000.0,265000.0,294000.0,370000.0,409000.0
Volkerakstraat 00003,1936,86.0,75,207000.0,207000.0,240000.0,274000.0,312000.0,323000.0,350000.0,360000.0,449000.0,466000.0
Waalstraat 00003,1975,0.0,50,140000.0,139000.0,155000.0,170000.0,196000.0,211000.0,230000.0,256000.0,314000.0,320000.0
Westravenstraat 00003,1920,62.0,91,173000.0,173000.0,213000.0,254000.0,331000.0,386000.0,416000.0,486000.0,529000.0,487000.0
Wielingenplein 00003,1931,102.0,94,259000.0,260000.0,305000.0,365000.0,403000.0,417000.0,446000.0,516000.0,603000.0,561000.0
Wielingenstraat 00003,1934,102.0,94,255000.0,256000.0,304000.0,364000.0,403000.0,417000.0,446000.0,516000.0,602000.0,568000.0
Zaanstraat 00003,1919,107.0,88,191000.0,191000.0,218000.0,232000.0,256000.0,297000.0,336000.0,379000.0,495000.0,461000.0
Zijldiepstraat 00003,1984,116.0,108,207000.0,209000.0,226000.0,247000.0,286000.0,315000.0,344000.0,396000.0,503000.0,461000.0
Zijpestraat 00003,1996,0.0,93,209000.0,210000.0,202000.0,222000.0,265000.0,290000.0,307000.0,332000.0,424000.0,402000.0
Zuiderzeestraat 00003,1919,0.0,64,201000.0,201000.0,183000.0,203000.0,225000.0,256000.0,282000.0,335000.0,386000.0,377000.0
Jutfaseweg 0003A,1909,0.0,142,413000.0,410000.0,432000.0,514000.0,542000.0,636000.0,567000.0,540000.0,696000.0,660000.0
Runstraat 0003A,1934,92.0,106,196000.0,196000.0,262000.0,296000.0,303000.0,346000.0,369000.0,466000.0,506000.0,467000.0
Volkerakstraat 0003A,1936,87.0,75,204000.0,204000.0,235000.0,270000.0,307000.0,318000.0,345000.0,355000.0,444000.0,461000.0
Jutfaseweg 0003B,1909,0.0,138,406000.0,403000.0,435000.0,478000.0,505000.0,616000.0,651000.0,653000.0,719000.0,611000.0
Jutfaseweg 0003C,1909,0.0,153,431000.0,428000.0,465000.0,526000.0,555000.0,657000.0,718000.0,720000.0,756000.0,668000.0
Jutfaseweg 0003D,1909,0.0,110,347000.0,344000.0,324000.0,388000.0,499000.0,517000.0,564000.0,512000.0,722000.0,570000.0
Dollardstraat 0003E,1927,0.0,44,123000.0,122000.0,138000.0,167000.0,169000.0,173000.0,200000.0,258000.0,293000.0,
Jutfaseweg 0003E,1909,0.0,167,463000.0,460000.0,528000.0,583000.0,615000.0,726000.0,793000.0,795000.0,802000.0,799000.0
Dollardstraat 0003G,1927,0.0,40,115000.0,114000.0,126000.0,152000.0,154000.0,158000.0,182000.0,236000.0,253000.0,290000.0
Jutfaseweg 0003G,1909,0.0,159,453000.0,450000.0,507000.0,558000.0,589000.0,695000.0,758000.0,760000.0,783000.0,702000.0
Alblasstraat 00004,1926,0.0,68,175000.0,176000.0,191000.0,201000.0,240000.0,314000.0,351000.0,406000.0,447000.0,462000.0
Alblasstraat 04-BS,1926,0.0,80,178000.0,179000.0,185000.0,207000.0,260000.0,289000.0,316000.0,356000.0,448000.0,409000.0
Alblasstraat 4-BSA,1926,0.0,80,178000.0,179000.0,185000.0,207000.0,260000.0,289000.0,316000.0,356000.0,448000.0,409000.0
Amaliastraat 00004,1904,66.0,80,268000.0,269000.0,293000.0,363000.0,369000.0,455000.0,463000.0,499000.0,605000.0,542000.0
Amstelstraat 00004,1999,93.0,115,259000.0,260000.0,268000.0,276000.0,310000.0,397000.0,427000.0,460000.0,597000.0,611000.0
Beerzestraat 00004,1931,0.0,71,194000.0,195000.0,263000.0,280000.0,389000.0,295000.0,316000.0,367000.0,409000.0,376000.0
Beerzestraat 04-BS,1931,0.0,94,230000.0,231000.0,225000.0,258000.0,310000.0,344000.0,367000.0,407000.0,531000.0,510000.0
Beerzestraat 4-BSA,1931,0.0,94,207000.0,208000.0,203000.0,249000.0,294000.0,328000.0,349000.0,388000.0,506000.0,492000.0
Berkelstraat 00004,1919,117.0,110,243000.0,155000.0,317000.0,340000.0,409000.0,460000.0,507000.0,537000.0,625000.0,610000.0
Croesestraat 00004,1906,83.0,122,273000.0,274000.0,300000.0,334000.0,369000.0,423000.0,482000.0,506000.0,527000.0,528000.0
Diezestraat 00004,1926,140.0,98,237000.0,151000.0,283000.0,361000.0,395000.0,444000.0,492000.0,468000.0,556000.0,577000.0
Dinkelstraat 00004,1982,131.0,111,221000.0,240000.0,246000.0,299000.0,328000.0,369000.0,410000.0,489000.0,521000.0,546000.0
Dollardstraat 00004,1996,0.0,90,162000.0,163000.0,189000.0,249000.0,289000.0,311000.0,332000.0,339000.0,612000.0,492000.0
Dommelstraat 00004,1980,118.0,125,,221000.0,247000.0,272000.0,319000.0,349000.0,387000.0,446000.0,502000.0,493000.0
Geinplantsoen 00004,1992,88.0,109,235000.0,237000.0,286000.0,293000.0,324000.0,339000.0,342000.0,403000.0,486000.0,480000.0
Geleenstraat 00004,1919,84.0,71,148000.0,148000.0,156000.0,184000.0,220000.0,252000.0,277000.0,351000.0,438000.0,413000.0
Geulstraat 00004,1919,74.0,69,144000.0,144000.0,151000.0,178000.0,214000.0,246000.0,271000.0,340000.0,421000.0,391000.0
Giessenplein 00004,1990,0.0,70,169000.0,167000.0,193000.0,203000.0,248000.0,272000.0,298000.0,326000.0,393000.0,385000.0
Gouwestraat 00004,1919,52.0,71,138000.0,138000.0,145000.0,175000.0,209000.0,242000.0,267000.0,331000.0,397000.0,371000.0
Grebbestraat 00004,1996,0.0,91,167000.0,165000.0,174000.0,201000.0,232000.0,258000.0,282000.0,315000.0,424000.0,397000.0
Grevelingenstraat 00004,1926,0.0,73,161000.0,162000.0,172000.0,167000.0,308000.0,309000.0,330000.0,382000.0,431000.0,396000.0
Grevelingenstraat 04-BS,1926,0.0,86,166000.0,167000.0,186000.0,220000.0,266000.0,307000.0,334000.0,353000.0,419000.0,407000.0
Hoendiepstraat 00004,1931,0.0,60,157000.0,158000.0,156000.0,187000.0,207000.0,231000.0,245000.0,285000.0,387000.0,371000.0
Hoendiepstraat 04-BS,1931,0.0,70,148000.0,149000.0,163000.0,192000.0,218000.0,252000.0,265000.0,285000.0,417000.0,399000.0
IJsselstraat 00004,1919,128.0,113,236000.0,150000.0,281000.0,361000.0,396000.0,445000.0,496000.0,514000.0,571000.0,623000.0
Jutfaseweg 00004,1909,0.0,160,532000.0,528000.0,628000.0,700000.0,823000.0,834000.0,910000.0,865000.0,813000.0,779000.0
Maasstraat 00004,1979,123.0,111,221000.0,235000.0,241000.0,294000.0,323000.0,365000.0,404000.0,483000.0,512000.0,537000.0
Merwedestraat 00004,1931,0.0,90,162000.0,163000.0,182000.0,230000.0,281000.0,290000.0,316000.0,382000.0,428000.0,395000.0
Merwedestraat 04-BS,1931,0.0,115,200000.0,201000.0,260000.0,311000.0,358000.0,413000.0,439000.0,469000.0,536000.0,552000.0
Merwedestraat 4-BSA,1931,0.0,80,163000.0,164000.0,183000.0,218000.0,248000.0,286000.0,310000.0,325000.0,385000.0,393000.0
Mijdrechtstraat 00004,1930,0.0,65,126000.0,126000.0,130000.0,169000.0,220000.0,248000.0,259000.0,289000.0,360000.0,333000.0
Mijdrechtstraat 04-BS,1930,0.0,54,134000.0,134000.0,138000.0,177000.0,197000.0,206000.0,216000.0,241000.0,294000.0,292000.0
Mijdrechtstraat 4-BSA,1930,0.0,62,153000.0,154000.0,159000.0,212000.0,234000.0,246000.0,256000.0,286000.0,343000.0,335000.0
Nieuwravenstraat 00004,1930,0.0,68,162000.0,163000.0,188000.0,204000.0,231000.0,277000.0,285000.0,313000.0,352000.0,354000.0
Nieuwravenstraat 04-BS,1930,0.0,57,155000.0,156000.0,161000.0,196000.0,216000.0,226000.0,236000.0,263000.0,329000.0,316000.0
Nieuwravenstraat 4-BSA,1930,0.0,57,155000.0,156000.0,161000.0,196000.0,216000.0,226000.0,311000.0,328000.0,369000.0,354000.0
Noordzeestraat 00004,1996,0.0,59,150000.0,149000.0,159000.0,189000.0,219000.0,243000.0,266000.0,265000.0,338000.0,320000.0
Reggestraat 00004,1919,98.0,77,215000.0,215000.0,260000.0,339000.0,380000.0,423000.0,459000.0,437000.0,493000.0,470000.0
Reitdiepstraat 00004,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,64000.0,71000.0,71000.0,79000.0,79000.0,79000.0
Reitdiepstraat 004-1,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,64000.0,71000.0,71000.0,79000.0,79000.0,79000.0
Roerplein 00004,1992,0.0,90,185000.0,184000.0,186000.0,204000.0,236000.0,250000.0,273000.0,307000.0,407000.0,394000.0
Roerstraat 00004,1992,0.0,70,159000.0,152000.0,157000.0,180000.0,207000.0,235000.0,256000.0,290000.0,357000.0,347000.0
Runstraat 00004,1934,99.0,94,233000.0,233000.0,301000.0,335000.0,343000.0,385000.0,409000.0,504000.0,581000.0,523000.0
Scheldestraat 00004,1930,129.0,101,224000.0,224000.0,298000.0,317000.0,372000.0,377000.0,383000.0,466000.0,584000.0,622000.0
Spuistraat 00004,1919,0.0,69,171000.0,172000.0,191000.0,194000.0,248000.0,248000.0,272000.0,313000.0,396000.0,359000.0
Volkerakstraat 00004,1930,0.0,80,214000.0,214000.0,247000.0,297000.0,335000.0,347000.0,376000.0,387000.0,481000.0,511000.0
Waalstraat 00004,1982,92.0,111,212000.0,214000.0,220000.0,273000.0,302000.0,343000.0,383000.0,463000.0,477000.0,502000.0
Westravenstraat 00004,1926,101.0,88,217000.0,217000.0,264000.0,292000.0,353000.0,359000.0,404000.0,473000.0,528000.0,530000.0
Wielingenplein 00004,1932,103.0,99,259000.0,260000.0,306000.0,366000.0,404000.0,418000.0,447000.0,517000.0,543000.0,527000.0
Zaanstraat 00004,1919,237.0,111,247000.0,157000.0,343000.0,472000.0,510000.0,512000.0,563000.0,641000.0,744000.0,738000.0
Zijldiepstraat 00004,1930,0.0,71,164000.0,165000.0,185000.0,224000.0,258000.0,276000.0,278000.0,356000.0,416000.0,407000.0
Zijldiepstraat 04-BS,1930,0.0,78,179000.0,180000.0,200000.0,232000.0,236000.0,256000.0,283000.0,311000.0,429000.0,419000.0
Zuiderzeestraat 00004,1919,118.0,71,204000.0,204000.0,210000.0,231000.0,255000.0,286000.0,315000.0,370000.0,437000.0,428000.0
Amstelstraat 0004A,1999,93.0,137,293000.0,294000.0,303000.0,313000.0,353000.0,455000.0,490000.0,529000.0,641000.0,695000.0
Runstraat 0004A,1934,102.0,90,234000.0,234000.0,301000.0,363000.0,356000.0,399000.0,475000.0,517000.0,618000.0,544000.0
Alblasstraat 00005,1931,67.0,80,199000.0,199000.0,246000.0,297000.0,336000.0,354000.0,388000.0,436000.0,474000.0,456000.0
Amaliadwarsstraat 00005,1904,74.0,80,236000.0,236000.0,258000.0,275000.0,324000.0,397000.0,403000.0,434000.0,578000.0,525000.0
Amaliastraat 00005,1904,60.0,121,201000.0,201000.0,216000.0,309000.0,298000.0,368000.0,374000.0,424000.0,543000.0,454000.0
Amerhof 00005,1992,0.0,64,148000.0,147000.0,154000.0,163000.0,188000.0,209000.0,229000.0,276000.0,301000.0,300000.0
Amstelstraat 00005,1999,105.0,137,301000.0,302000.0,311000.0,322000.0,363000.0,464000.0,500000.0,539000.0,658000.0,713000.0
Berkelstraat 00005,1919,92.0,84,212000.0,212000.0,257000.0,336000.0,378000.0,421000.0,457000.0,464000.0,499000.0,490000.0
Croesestraat 00005,1906,0.0,60,155000.0,156000.0,194000.0,209000.0,248000.0,276000.0,289000.0,324000.0,385000.0,407000.0
Croesestraat 05-BS,1906,0.0,95,226000.0,227000.0,259000.0,336000.0,368000.0,415000.0,457000.0,501000.0,576000.0,534000.0
Deltastraat 00005,1990,114.0,100,207000.0,207000.0,254000.0,283000.0,285000.0,335000.0,360000.0,381000.0,497000.0,478000.0
Diezestraat 00005,1919,105.0,85,209000.0,133000.0,245000.0,335000.0,360000.0,391000.0,429000.0,446000.0,515000.0,494000.0
Dinkelstraat 00005,1982,111.0,111,225000.0,226000.0,233000.0,285000.0,315000.0,356000.0,397000.0,476000.0,500000.0,524000.0
Eemstraat 00005,1980,0.0,28,100000.0,101000.0,102000.0,106000.0,116000.0,129000.0,141000.0,157000.0,188000.0,214000.0
Geleenstraat 00005,1919,75.0,64,154000.0,165000.0,169000.0,192000.0,241000.0,294000.0,313000.0,375000.0,385000.0,409000.0
Geulstraat 00005,1919,100.0,64,172000.0,170000.0,175000.0,257000.0,284000.0,337000.0,358000.0,407000.0,482000.0,474000.0
Giessenplein 00005,1990,0.0,70,180000.0,178000.0,199000.0,210000.0,253000.0,277000.0,303000.0,332000.0,388000.0,404000.0
Gouwestraat 00005,1919,63.0,69,141000.0,141000.0,148000.0,177000.0,211000.0,243000.0,268000.0,333000.0,406000.0,377000.0
Grebbestraat 00005,1996,84.0,91,227000.0,256000.0,233000.0,280000.0,309000.0,365000.0,392000.0,437000.0,500000.0,469000.0
Grevelingenstraat 00005,1931,79.0,119,212000.0,212000.0,287000.0,308000.0,341000.0,430000.0,453000.0,450000.0,517000.0,609000.0
Hoendiepstraat 00005,1926,98.0,111,236000.0,236000.0,280000.0,348000.0,410000.0,446000.0,462000.0,535000.0,557000.0,594000.0
Hunzestraat 00005,1919,81.0,79,219000.0,139000.0,259000.0,302000.0,324000.0,340000.0,374000.0,417000.0,501000.0,458000.0
Jutfaseweg 00005,1873,0.0,70,185000.0,185000.0,247000.0,277000.0,257000.0,303000.0,329000.0,415000.0,405000.0,383000.0
Lekplantsoen 00005,2005,0.0,99,178000.0,176000.0,213000.0,244000.0,258000.0,312000.0,329000.0,342000.0,422000.0,384000.0
Lingestraat 00005,1999,0.0,85,171000.0,177000.0,,200000.0,233000.0,253000.0,277000.0,307000.0,392000.0,386000.0
Maasstraat 00005,1980,119.0,110,229000.0,231000.0,237000.0,290000.0,320000.0,362000.0,401000.0,480000.0,506000.0,529000.0
Merwedestraat 00005,1931,0.0,88,188000.0,189000.0,246000.0,249000.0,367000.0,367000.0,393000.0,456000.0,460000.0,453000.0
Merwedestraat 05-BS,1931,0.0,93,179000.0,180000.0,208000.0,252000.0,287000.0,331000.0,352000.0,377000.0,476000.0,458000.0
Mijdrechtstraat 00005,1931,0.0,80,170000.0,171000.0,191000.0,236000.0,240000.0,260000.0,289000.0,317000.0,432000.0,426000.0
Nieuwravenstraat 00005,1926,0.0,54,153000.0,154000.0,174000.0,189000.0,229000.0,259000.0,275000.0,307000.0,336000.0,332000.0
Nieuwravenstraat 05-BS,1926,0.0,57,149000.0,150000.0,155000.0,182000.0,201000.0,211000.0,220000.0,245000.0,317000.0,304000.0
Nieuwravenstraat 5-BSA,1926,0.0,57,145000.0,146000.0,151000.0,192000.0,212000.0,222000.0,241000.0,270000.0,301000.0,299000.0
Noordzeestraat 00005,1927,72.0,96,170000.0,170000.0,201000.0,248000.0,277000.0,301000.0,312000.0,458000.0,492000.0,511000.0
Peizerdiep 00005,2023,49.0,81,,,,,,,,,,181000.0
Reggestraat 00005,1919,108.0,85,221000.0,221000.0,263000.0,341000.0,381000.0,424000.0,460000.0,476000.0,518000.0,511000.0
Reitdiepstraat 00005,2006,0.0,96,219000.0,217000.0,264000.0,288000.0,304000.0,369000.0,389000.0,405000.0,517000.0,494000.0
Rijnlaan 05-BS,1929,0.0,128,227000.0,228000.0,,,396000.0,,421000.0,403000.0,463000.0,528000.0
Roerplein 00005,1992,0.0,90,185000.0,184000.0,186000.0,204000.0,236000.0,250000.0,273000.0,307000.0,407000.0,394000.0
Roerstraat 00005,1992,0.0,86,168000.0,167000.0,167000.0,191000.0,221000.0,234000.0,255000.0,287000.0,393000.0,385000.0
Runstraat 00005,1934,101.0,90,235000.0,235000.0,332000.0,350000.0,357000.0,400000.0,423000.0,518000.0,584000.0,526000.0
Socrateslaan 00005,1931,74.0,109,208000.0,208000.0,253000.0,275000.0,307000.0,358000.0,387000.0,431000.0,494000.0,455000.0
Spuistraat 00005,1996,0.0,94,206000.0,207000.0,224000.0,251000.0,302000.0,337000.0,358000.0,369000.0,442000.0,447000.0
Volkerakstraat 00005,1936,85.0,75,191000.0,191000.0,222000.0,268000.0,305000.0,316000.0,343000.0,353000.0,441000.0,458000.0
Waalstraat 00005,1975,0.0,85,172000.0,170000.0,175000.0,212000.0,359000.0,364000.0,386000.0,390000.0,445000.0,412000.0
Westravenstraat 00005,1662,0.0,50,122000.0,121000.0,139000.0,190000.0,236000.0,200000.0,212000.0,274000.0,314000.0,320000.0
Wielingenplein 05-BS,1933,0.0,76,154000.0,155000.0,167000.0,196000.0,246000.0,281000.0,306000.0,318000.0,402000.0,402000.0
Zaanstraat 00005,1919,103.0,86,189000.0,189000.0,220000.0,228000.0,252000.0,292000.0,330000.0,372000.0,490000.0,455000.0
Zijldiepstraat 00005,1984,110.0,108,207000.0,209000.0,222000.0,244000.0,282000.0,311000.0,340000.0,393000.0,497000.0,455000.0
Zijpestraat 00005,1996,0.0,90,196000.0,197000.0,202000.0,240000.0,277000.0,294000.0,321000.0,336000.0,418000.0,392000.0
Zuiderzeestraat 00005,1919,0.0,64,193000.0,193000.0,182000.0,202000.0,223000.0,252000.0,277000.0,327000.0,395000.0,386000.0
Jutfaseweg 0005A,1873,0.0,60,167000.0,167000.0,219000.0,243000.0,225000.0,265000.0,287000.0,361000.0,380000.0,344000.0
Spuistraat 0005A,1996,0.0,94,196000.0,197000.0,209000.0,250000.0,283000.0,315000.0,336000.0,346000.0,427000.0,419000.0
Volkerakstraat 0005A,1936,91.0,76,214000.0,214000.0,261000.0,291000.0,292000.0,334000.0,373000.0,422000.0,552000.0,476000.0
Westravenstraat 0005A,1662,0.0,50,134000.0,133000.0,154000.0,163000.0,189000.0,203000.0,217000.0,238000.0,282000.0,288000.0
Jutfaseweg 0005B,1873,0.0,60,167000.0,167000.0,219000.0,243000.0,225000.0,265000.0,287000.0,361000.0,380000.0,344000.0
Westravenstraat 0005B,1662,0.0,54,134000.0,133000.0,153000.0,167000.0,193000.0,206000.0,242000.0,268000.0,295000.0,301000.0
Jutfaseweg 0005C,1873,0.0,70,185000.0,185000.0,247000.0,277000.0,257000.0,303000.0,329000.0,415000.0,405000.0,383000.0
Alblasstraat 00006,1926,0.0,73,181000.0,182000.0,203000.0,252000.0,267000.0,295000.0,308000.0,357000.0,412000.0,407000.0
Alblasstraat 06-BS,1926,0.0,80,178000.0,179000.0,185000.0,208000.0,261000.0,291000.0,351000.0,394000.0,449000.0,411000.0
Amaliastraat 00006,1904,67.0,109,212000.0,212000.0,232000.0,301000.0,323000.0,468000.0,485000.0,513000.0,642000.0,638000.0
Amstelstraat 00006,1999,94.0,115,259000.0,260000.0,268000.0,276000.0,311000.0,397000.0,427000.0,460000.0,598000.0,612000.0
Berkelstraat 00006,1919,108.0,44,231000.0,231000.0,253000.0,330000.0,362000.0,407000.0,458000.0,239000.0,292000.0,381000.0
Croesestraat 00006,1906,83.0,107,281000.0,282000.0,316000.0,351000.0,388000.0,413000.0,484000.0,522000.0,611000.0,575000.0
Diezestraat 00006,1926,187.0,96,237000.0,237000.0,296000.0,374000.0,432000.0,486000.0,529000.0,498000.0,622000.0,644000.0
Dinkelstraat 00006,1982,133.0,111,221000.0,241000.0,250000.0,302000.0,332000.0,374000.0,414000.0,493000.0,526000.0,551000.0
Dollardstraat 00006,1996,110.0,117,227000.0,227000.0,249000.0,265000.0,374000.0,423000.0,447000.0,486000.0,529000.0,532000.0
Dommelstraat 00006,1980,120.0,125,,221000.0,244000.0,269000.0,312000.0,342000.0,380000.0,443000.0,532000.0,491000.0
Geinplantsoen 00006,1992,88.0,109,235000.0,237000.0,284000.0,291000.0,322000.0,336000.0,340000.0,400000.0,483000.0,478000.0
Geleenstraat 00006,1919,82.0,69,163000.0,163000.0,170000.0,196000.0,233000.0,264000.0,289000.0,346000.0,431000.0,402000.0
Geulstraat 00006,1919,67.0,69,156000.0,156000.0,162000.0,190000.0,226000.0,257000.0,282000.0,336000.0,412000.0,382000.0
Giessenplein 00006,1990,0.0,70,169000.0,167000.0,189000.0,199000.0,243000.0,266000.0,293000.0,321000.0,388000.0,385000.0
Gouwestraat 00006,1919,100.0,69,169000.0,169000.0,176000.0,202000.0,239000.0,271000.0,296000.0,357000.0,454000.0,425000.0
Grebbestraat 00006,1996,87.0,91,243000.0,273000.0,248000.0,299000.0,330000.0,392000.0,422000.0,471000.0,504000.0,472000.0
Grevelingenstraat 00006,1926,0.0,86,174000.0,175000.0,200000.0,209000.0,252000.0,275000.0,296000.0,356000.0,401000.0,368000.0
Grevelingenstraat 06-BS,1926,0.0,86,166000.0,167000.0,186000.0,220000.0,266000.0,306000.0,334000.0,348000.0,419000.0,420000.0
Hoendiepstraat 00006,1931,87.0,40,299000.0,300000.0,339000.0,375000.0,435000.0,474000.0,515000.0,595000.0,646000.0,624000.0
Hunzestraat 00006,1984,0.0,45,138000.0,137000.0,141000.0,144000.0,166000.0,184000.0,194000.0,216000.0,253000.0,243000.0
IJsselstraat 00006,1919,141.0,102,338000.0,216000.0,349000.0,372000.0,411000.0,462000.0,504000.0,565000.0,681000.0,636000.0
Jutfaseweg 00006,1873,0.0,47,146000.0,145000.0,166000.0,185000.0,189000.0,196000.0,222000.0,284000.0,334000.0,341000.0
Lingestraat 00006,1919,119.0,95,265000.0,266000.0,391000.0,391000.0,452000.0,483000.0,520000.0,597000.0,656000.0,592000.0
Maasstraat 00006,1979,120.0,111,221000.0,233000.0,239000.0,292000.0,321000.0,363000.0,402000.0,481000.0,509000.0,534000.0
